399 3.297000000000000E+03 5.741950887982237E+01 
400 4.522000000000000E+03 6.724581771381771E+01 
401 4.785000000000000E+03 6.917369442208505E+01 
402 4.122000000000000E+03 6.420280367709809E+01 
403 4.243000000000000E+03 6.513831437794502E+01 
404 3.853000000000000E+03 6.207253821135398E+01 
405 3.478000000000000E+03 5.897457079114692E+01 
406 3.571000000000000E+03 5.975784467331465E+01 
407 3.567000000000000E+03 5.972436688655645E+01 
408 3.646000000000000E+03 6.038211655780211E+01 
409 3.881000000000000E+03 6.229767250869008E+01 
410 3.985000000000000E+03 6.312685640834652E+01 
411 3.942000000000000E+03 6.278534860936905E+01 
412 3.962000000000000E+03 6.294441992742486E+01 
413 3.931000000000000E+03 6.269768735766894E+01 
414 3.878000000000000E+03 6.227358990776106E+01 
415 3.707000000000000E+03 6.088513775955508E+01 
416 3.571000000000000E+03 5.975784467331465E+01 
417 2.624000000000000E+03 5.122499389946279E+01 
418 1.993000000000000E+03 4.464302857109943E+01 
419 1.534000000000000E+03 3.916631205513228E+01 
420 1.413000000000000E+03 3.758989225842500E+01 
421 1.287000000000000E+03 3.587478222930419E+01 
422 1.214000000000000E+03 3.484250278036869E+01 
423 1.311000000000000E+03 3.620773398046335E+01 
424 1.311000000000000E+03 3.620773398046335E+01 
425 1.273000000000000E+03 3.567912554982254E+01 
426 1.322000000000000E+03 3.635931792539569E+01 
427 1.422000000000000E+03 3.770941526992961E+01 
428 1.461000000000000E+03 3.822302970723278E+01 
429 1.459000000000000E+03 3.819685850956856E+01 
430 1.490000000000000E+03 3.860051813123756E+01 
431 1.454000000000000E+03 3.813135192987524E+01 
432 1.556000000000000E+03 3.944616584663204E+01 
433 1.442000000000000E+03 3.797367509209505E+01 
434 1.728000000000000E+03 4.156921938165306E+01 
435 1.560000000000000E+03 3.949683531626300E+01 
436 1.577000000000000E+03 3.971145930332956E+01 
437 1.661000000000000E+03 4.075536774462967E+01 
438 1.806000000000000E+03 4.249705872175156E+01 
439 1.739000000000000E+03 4.170131892398609E+01 
440 1.862000000000000E+03 4.315089802078283E+01 
441 2.124000000000000E+03 4.608687448721165E+01 
442 2.147000000000000E+03 4.633573135281238E+01 
443 2.426000000000000E+03 4.925444142409901E+01 
444 2.961000000000000E+03 5.441507144165116E+01 
445 3.153000000000000E+03 5.615158056546583E+01 
446 3.426000000000000E+03 5.853204250664758E+01 
447 4.496000000000000E+03 6.705221845696084E+01 
448 3.720000000000000E+03 6.099180272790763E+01 
449 3.021000000000000E+03 5.496362433464518E+01 
450 3.218000000000000E+03 5.672741841473134E+01 
451 3.552000000000000E+03 5.959865770300536E+01 
452 3.647000000000000E+03 6.039039658753700E+01 
453 3.478000000000000E+03 5.897457079114692E+01 
454 3.423000000000000E+03 5.850640990524030E+01 
455 3.495000000000000E+03 5.911852501542981E+01 
456 3.878000000000000E+03 6.227358990776106E+01 
457 4.120000000000000E+03 6.418722614352485E+01 
458 4.237000000000000E+03 6.509224224129939E+01 
459 4.250000000000000E+03 6.519202405202648E+01 
460 4.337000000000000E+03 6.585590330410783E+01 
461 4.503000000000000E+03 6.710439627923047E+01 
462 4.418000000000000E+03 6.646803743153546E+01 
463 4.422000000000000E+03 6.649812027418520E+01 
464 4.058000000000000E+03 6.370243323453195E+01 
465 4.110000000000000E+03 6.410928169929842E+01 
466 4.208000000000000E+03 6.486909896090742E+01 
467 4.193000000000000E+03 6.475337829024831E+01 
468 4.148000000000000E+03 6.440496875241847E+01 
469 4.337000000000000E+03 6.585590330410783E+01 
470 4.266000000000000E+03 6.531462317123173E+01 
471 3.874000000000000E+03 6.224146527838174E+01 
472 3.912000000000000E+03 6.254598308444756E+01 
473 3.649000000000000E+03 6.040695324215582E+01 
474 2.954000000000000E+03 5.435071296680477E+01 
475 2.425000000000000E+03 4.924428900898052E+01 
476 2.322000000000000E+03 4.818713521262703E+01 
477 2.068000000000000E+03 4.547526800360829E+01 
478 2.064000000000000E+03 4.543126676640219E+01 
479 1.886000000000000E+03 4.342810150121693E+01 
480 1.559000000000000E+03 3.948417404479927E+01 
481 1.275000000000000E+03 3.570714214271425E+01 
482 1.298000000000000E+03 3.602776706930364E+01 
483 1.337000000000000E+03 3.656501059756445E+01 
484 1.438000000000000E+03 3.792097045171708E+01 
485 1.304000000000000E+03 3.611094017053558E+01 
486 1.259000000000000E+03 3.548238999842035E+01 
487 1.336000000000000E+03 3.655133376499413E+01 
488 1.391000000000000E+03 3.729611239794303E+01 
489 1.412000000000000E+03 3.757658845611187E+01 
490 1.533000000000000E+03 3.915354390090378E+01 
491 1.650000000000000E+03 4.062019202317980E+01 
492 1.586000000000000E+03 3.982461550347976E+01 
493 1.552000000000000E+03 3.939543120718442E+01 
494 1.630000000000000E+03 4.037325847637270E+01 
495 1.613000000000000E+03 4.016217125604641E+01 
496 1.759000000000000E+03 4.194043395102154E+01 
497 1.804000000000000E+03 4.247352116319060E+01 
498 1.822000000000000E+03 4.268489194082609E+01 
499 2.060000000000000E+03 4.538722287164087E+01 
500 2.053000000000000E+03 4.531004303683677E+01 
501 2.231000000000000E+03 4.723346271447817E+01 
502 2.443000000000000E+03 4.942671342502959E+01 
503 2.445000000000000E+03 4.944694126030446E+01 
504 2.743000000000000E+03 5.237365750069399E+01 
505 3.175000000000000E+03 5.634713834792323E+01 
506 3.609000000000000E+03 6.007495318350236E+01 
507 4.032000000000000E+03 6.349803146555018E+01 
508 4.573000000000000E+03 6.762396025078685E+01 
509 3.161000000000000E+03 5.622277118748239E+01 
510 3.271000000000000E+03 5.719265687131522E+01 
511 3.841000000000000E+03 6.197580172938467E+01 
512 3.576000000000000E+03 5.979966555090422E+01 
513 3.464000000000000E+03 5.885575587824864E+01 
514 3.322000000000000E+03 5.763679380395825E+01 
515 3.391000000000000E+03 5.823229344616267E+01 
516 3.453000000000000E+03 5.876223276901585E+01 
517 3.886000000000000E+03 6.233778950203480E+01 
518 3.836000000000000E+03 6.193545026880809E+01 
519 3.892000000000000E+03 6.238589584192889E+01 
520 3.960000000000000E+03 6.292853089020910E+01 
521 4.097000000000000E+03 6.400781202322104E+01 
522 4.102000000000000E+03 6.404685784642366E+01 
523 4.051000000000000E+03 6.364746656387825E+01 
524 4.042000000000000E+03 6.357672530100933E+01 
525 4.018000000000000E+03 6.338769596696191E+01 
526 4.088000000000000E+03 6.393746945258312E+01 
527 3.780000000000000E+03 6.148170459575759E+01 
528 3.905000000000000E+03 6.248999919987197E+01 
529 3.670000000000000E+03 6.058052492344384E+01 
530 3.480000000000000E+03 5.899152481501050E+01 
531 3.143000000000000E+03 5.606246516163912E+01 
532 2.279000000000000E+03 4.773887304912004E+01 
533 1.638000000000000E+03 4.047221268969612E+01 
534 1.477000000000000E+03 3.843175770115127E+01 
535 1.388000000000000E+03 3.725587202039431E+01 
536 1.280000000000000E+03 3.577708763999664E+01 
537 1.245000000000000E+03 3.528455752875470E+01 
538 1.070000000000000E+03 3.271085446759225E+01 
539 1.108000000000000E+03 3.328663395418648E+01 
540 1.183000000000000E+03 3.439476704383968E+01 
541 1.238000000000000E+03 3.518522417151836E+01 
542 1.333000000000000E+03 3.651027252705737E+01 
543 1.420000000000000E+03 3.768288736283355E+01 
544 1.435000000000000E+03 3.788139384975162E+01 
545 1.447000000000000E+03 3.803945320322047E+01 
546 1.348000000000000E+03 3.671511950137164E+01 
547 1.377000000000000E+03 3.710795063055895E+01 
548 1.384000000000000E+03 3.720215047547655E+01 
549 1.502000000000000E+03 3.875564475015220E+01 
550 1.561000000000000E+03 3.950949253027682E+01 
551 1.634000000000000E+03 4.042276586281547E+01 
552 1.595000000000000E+03 3.993745109543172E+01 
553 1.616000000000000E+03 4.019950248448356E+01 
554 1.736000000000000E+03 4.166533331199932E+01 
555 1.886000000000000E+03 4.342810150121693E+01 
556 1.799000000000000E+03 4.241462012089699E+01 
557 1.830000000000000E+03 4.277849927241488E+01 
558 1.910000000000000E+03 4.370354676682432E+01 
559 1.969000000000000E+03 4.437341546466758E+01 
