TIME_SINCE_START	COUNT_RATE	COUNT_RATE_ERR
7975	3.543843137254902E+01	1.886197381326400E+00
7985	3.774745098039216E+01	1.946676146664440E+00
7995	3.373176470588236E+01	1.840218632013639E+00
8005	3.202509803921568E+01	1.793061255478388E+00
8015	3.443450980392157E+01	1.859288764481469E+00
8025	3.373176470588236E+01	1.840218632013639E+00
8035	3.493647058823530E+01	1.872791402031950E+00
8045	2.931450980392157E+01	1.715501928471598E+00
8055	3.543843137254902E+01	1.886197381326400E+00
8065	3.684392156862745E+01	1.923237050796475E+00
8075	3.523764705882353E+01	1.880846455988223E+00
8085	3.604078431372549E+01	1.902159844040424E+00
8095	2.931450980392157E+01	1.715501928471598E+00
8105	3.604078431372549E+01	1.902159844040424E+00
8115	3.383215686274510E+01	1.842955018108067E+00
8125	3.503686274509804E+01	1.875480264008223E+00
8135	3.282823529411765E+01	1.815405559971150E+00
8145	3.784784313725491E+01	1.949263092851210E+00
8155	3.343058823529412E+01	1.831984950301581E+00
8165	3.433411764705883E+01	1.856576452658892E+00
8175	3.282823529411765E+01	1.815405559971150E+00
8185	3.714509803921569E+01	1.931081694034456E+00
8195	3.533803921568627E+01	1.883523818846742E+00
8205	3.162352941176471E+01	1.781784028792355E+00
8215	3.684392156862745E+01	1.923237050796475E+00
8225	3.443450980392157E+01	1.859288764481469E+00
8235	3.373176470588236E+01	1.840218632013639E+00
8245	3.343058823529412E+01	1.831984950301581E+00
8255	3.573960784313726E+01	1.894195427299208E+00
8265	3.734588235294117E+01	1.936293799854272E+00
8275	3.272784313725490E+01	1.812627585030806E+00
8285	3.122196078431373E+01	1.770434970458192E+00
8295	3.573960784313726E+01	1.894195427299208E+00
8305	3.654274509803921E+01	1.915360278923436E+00
8315	3.664313725490196E+01	1.917989463797238E+00
8325	3.262745098039215E+01	1.809845346115257E+00
8335	3.433411764705883E+01	1.856576452658892E+00
8345	3.533803921568627E+01	1.883523818846742E+00
8355	3.895215686274510E+01	1.977496154713571E+00
8365	3.403294117647059E+01	1.848415637536323E+00
8375	3.403294117647059E+01	1.848415637536323E+00
8385	3.975529411764706E+01	1.997778697249370E+00
8395	3.312941176470589E+01	1.823714095644607E+00
8405	3.553882352941176E+01	1.888867159564728E+00
8415	2.981647058823529E+01	1.730127102957336E+00
8425	3.413333333333333E+01	1.851139906719199E+00
8435	3.182431372549020E+01	1.787431535913648E+00
8445	3.423372549019608E+01	1.853860172561005E+00
8455	3.925333333333333E+01	1.985126393302356E+00
8465	3.453490196078431E+01	1.861997125370118E+00
8475	3.674352941176470E+01	1.920615049508040E+00
8485	3.182431372549020E+01	1.787431535913648E+00
8495	3.333019607843137E+01	1.829232153930149E+00
8505	3.614117647058823E+01	1.904807249419071E+00
8515	3.664313725490196E+01	1.917989463797238E+00
8525	3.443450980392157E+01	1.859288764481469E+00
8535	3.092078431372549E+01	1.761875202488144E+00
8545	3.503686274509804E+01	1.875480264008223E+00
8555	3.493647058823530E+01	1.872791402031950E+00
8565	3.684392156862745E+01	1.923237050796475E+00
8575	3.433411764705883E+01	1.856576452658892E+00
8585	3.965490196078431E+01	1.995254654931003E+00
8595	1.654462745098039E+02	4.075476455942915E+00
8605	1.479780392156863E+02	3.854326727871240E+00
8615	2.208627450980392E+01	1.489056323683521E+00
8625	2.258823529411765E+01	1.505882352941176E+00
8635	2.339137254901961E+01	1.532419766962070E+00
8645	2.409411764705882E+01	1.555268606477018E+00
8655	2.078117647058824E+01	1.444391611727125E+00
8665	2.088156862745098E+01	1.447876276892206E+00
8675	2.309019607843137E+01	1.522522442099762E+00
8685	2.158431372549020E+01	1.472037978213916E+00
8695	1.997803921568627E+01	1.416205651291948E+00
8705	1.947607843137255E+01	1.398300940768288E+00
8715	2.138352941176471E+01	1.465175292920613E+00
8725	2.499764705882353E+01	1.584161514722836E+00
8735	2.469647058823529E+01	1.574589454191247E+00
8745	2.529882352941176E+01	1.593676083841259E+00
8755	2.630274509803922E+01	1.624989018979252E+00
8765	2.529882352941176E+01	1.593676083841259E+00
8775	2.971607843137255E+01	1.727211975186598E+00
8785	2.399372549019608E+01	1.552025081348047E+00
8795	2.519843137254902E+01	1.590510884919704E+00
8805	2.931450980392157E+01	1.715501928471598E+00
8815	2.921411764705882E+01	1.712561905867995E+00
8825	2.770823529411765E+01	1.667839771691786E+00
8835	3.031843137254902E+01	1.744629679383368E+00
8845	2.971607843137255E+01	1.727211975186598E+00
8855	2.740705882352941E+01	1.658750658947344E+00
8865	3.082039215686275E+01	1.759012690114282E+00
8875	3.202509803921568E+01	1.793061255478388E+00
8885	3.001725490196078E+01	1.735942672644074E+00
8895	2.961568627450981E+01	1.724291919040519E+00
8905	2.901333333333333E+01	1.706666666666667E+00
8915	2.921411764705882E+01	1.712561905867995E+00
8925	3.152313725490196E+01	1.778953551979354E+00
8935	2.911372549019608E+01	1.709616827324376E+00
8945	2.981647058823529E+01	1.730127102957336E+00
8955	3.061960784313726E+01	1.753273644832425E+00
8965	2.821019607843137E+01	1.682879208331566E+00
8975	3.202509803921568E+01	1.793061255478388E+00
8985	3.172392156862745E+01	1.784610016339444E+00
8995	3.092078431372549E+01	1.761875202488144E+00
9005	3.563921568627451E+01	1.891533169585370E+00
9015	3.282823529411765E+01	1.815405559971150E+00
9025	2.831058823529412E+01	1.685870995952606E+00
9035	3.333019607843137E+01	1.829232153930149E+00
9045	2.951529411764706E+01	1.721366909438218E+00
9055	3.112156862745098E+01	1.767586320229297E+00
9065	3.343058823529412E+01	1.831984950301581E+00
9075	3.041882352941176E+01	1.747515751959011E+00
9085	3.312941176470589E+01	1.823714095644607E+00
9095	2.931450980392157E+01	1.715501928471598E+00
9105	3.453490196078431E+01	1.861997125370118E+00
9115	3.182431372549020E+01	1.787431535913648E+00
9125	3.272784313725490E+01	1.812627585030806E+00
9135	3.132235294117647E+01	1.773279044533278E+00
9145	3.152313725490196E+01	1.778953551979354E+00
9155	3.674352941176470E+01	1.920615049508040E+00
9165	3.413333333333333E+01	1.851139906719199E+00
9175	3.122196078431373E+01	1.770434970458192E+00
9185	3.403294117647059E+01	1.848415637536323E+00
9195	3.262745098039215E+01	1.809845346115257E+00
9205	3.473568627450980E+01	1.867402063082745E+00
9215	3.403294117647059E+01	1.848415637536323E+00
9225	3.373176470588236E+01	1.840218632013639E+00
9235	3.292862745098039E+01	1.818179290480925E+00
9245	3.473568627450980E+01	1.867402063082745E+00
9255	3.031843137254902E+01	1.744629679383368E+00
9265	3.262745098039215E+01	1.809845346115257E+00
9275	3.644235294117647E+01	1.912727480044690E+00
9285	3.483607843137255E+01	1.870098673964891E+00
9295	3.413333333333333E+01	1.851139906719199E+00
9305	3.312941176470589E+01	1.823714095644607E+00
9315	3.503686274509804E+01	1.875480264008223E+00
9325	3.182431372549020E+01	1.787431535913648E+00
9335	3.353098039215686E+01	1.834733616438921E+00
9345	3.302901960784314E+01	1.820948795955908E+00
9355	3.051921568627451E+01	1.750397065955157E+00
9365	3.784784313725491E+01	1.949263092851210E+00
9375	2.911372549019608E+01	1.709616827324376E+00
9385	3.724549019607843E+01	1.933689503047100E+00
9395	3.152313725490196E+01	1.778953551979354E+00
9405	3.463529411764706E+01	1.864701552540281E+00
9415	3.282823529411765E+01	1.815405559971150E+00
9425	3.594039215686274E+01	1.899508748892813E+00
9435	3.523764705882353E+01	1.880846455988223E+00
9445	3.373176470588236E+01	1.840218632013639E+00
9455	3.152313725490196E+01	1.778953551979354E+00
9465	3.112156862745098E+01	1.767586320229297E+00
9475	3.322980392156862E+01	1.826475208649814E+00
9485	3.624156862745098E+01	1.907450980392157E+00
9495	3.172392156862745E+01	1.784610016339444E+00
9505	3.363137254901961E+01	1.837478170877302E+00
9515	3.262745098039215E+01	1.809845346115257E+00
9525	3.513725490196079E+01	1.878165276498292E+00
9535	3.393254901960784E+01	1.845687347285357E+00
9545	3.343058823529412E+01	1.831984950301581E+00
9555	3.503686274509804E+01	1.875480264008223E+00
9565	3.142274509803921E+01	1.776118564437748E+00
9575	3.764705882352941E+01	1.944085758096272E+00
9585	3.824941176470588E+01	1.959576726180958E+00
9595	3.222588235294118E+01	1.798673354507938E+00
9605	3.182431372549020E+01	1.787431535913648E+00
9615	3.333019607843137E+01	1.829232153930149E+00
9625	3.543843137254902E+01	1.886197381326400E+00
9635	3.222588235294118E+01	1.798673354507938E+00
9645	3.393254901960784E+01	1.845687347285357E+00
9655	3.172392156862745E+01	1.784610016339444E+00
9665	3.905254901960785E+01	1.980042834654471E+00
9675	3.383215686274510E+01	1.842955018108067E+00
9685	2.961568627450981E+01	1.724291919040519E+00
9695	3.563921568627451E+01	1.891533169585370E+00
9705	3.774745098039216E+01	1.946676146664440E+00
9715	3.262745098039215E+01	1.809845346115257E+00
9725	3.784784313725491E+01	1.949263092851210E+00
9735	3.403294117647059E+01	1.848415637536323E+00
9745	3.734588235294117E+01	1.936293799854272E+00
9755	3.212549019607843E+01	1.795869497223361E+00
9765	3.654274509803921E+01	1.915360278923436E+00
9775	3.112156862745098E+01	1.767586320229297E+00
9785	3.594039215686274E+01	1.899508748892813E+00
9795	3.383215686274510E+01	1.842955018108067E+00
9805	3.322980392156862E+01	1.826475208649814E+00
9815	3.493647058823530E+01	1.872791402031950E+00
9825	3.312941176470589E+01	1.823714095644607E+00
9835	3.513725490196079E+01	1.878165276498292E+00
9845	3.192470588235294E+01	1.790248608640201E+00
9855	3.333019607843137E+01	1.829232153930149E+00
9865	3.533803921568627E+01	1.883523818846742E+00
9875	3.192470588235294E+01	1.790248608640201E+00
9885	3.122196078431373E+01	1.770434970458192E+00
9895	3.082039215686275E+01	1.759012690114282E+00
9905	3.031843137254902E+01	1.744629679383368E+00
9915	3.553882352941176E+01	1.888867159564728E+00
9925	3.774745098039216E+01	1.946676146664440E+00
9935	3.312941176470589E+01	1.823714095644607E+00
9945	3.463529411764706E+01	1.864701552540281E+00
9955	3.383215686274510E+01	1.842955018108067E+00
9965	3.433411764705883E+01	1.856576452658892E+00
9975	2.861176470588235E+01	1.694814671423662E+00
9985	3.061960784313726E+01	1.753273644832425E+00
9995	3.553882352941176E+01	1.888867159564728E+00
10005	3.333019607843137E+01	1.829232153930149E+00
10015	3.553882352941176E+01	1.888867159564728E+00
10025	3.252705882352941E+01	1.807058823529412E+00
10035	3.443450980392157E+01	1.859288764481469E+00
10045	3.212549019607843E+01	1.795869497223361E+00
10055	3.824941176470588E+01	1.959576726180958E+00
10065	3.252705882352941E+01	1.807058823529412E+00
10075	3.503686274509804E+01	1.875480264008223E+00
10085	3.594039215686274E+01	1.899508748892813E+00
10095	3.503686274509804E+01	1.875480264008223E+00
10105	3.292862745098039E+01	1.818179290480925E+00
10115	3.473568627450980E+01	1.867402063082745E+00
10125	3.302901960784314E+01	1.820948795955908E+00
10135	3.102117647058823E+01	1.764733071685968E+00
10145	3.343058823529412E+01	1.831984950301581E+00
10155	3.453490196078431E+01	1.861997125370118E+00
10165	3.433411764705883E+01	1.856576452658892E+00
10175	3.262745098039215E+01	1.809845346115257E+00
10185	3.493647058823530E+01	1.872791402031950E+00
10195	3.302901960784314E+01	1.820948795955908E+00
10205	3.423372549019608E+01	1.853860172561005E+00
10215	3.322980392156862E+01	1.826475208649814E+00
10225	3.403294117647059E+01	1.848415637536323E+00
10235	3.343058823529412E+01	1.831984950301581E+00
10245	3.041882352941176E+01	1.747515751959011E+00
10255	3.604078431372549E+01	1.902159844040424E+00
10265	3.302901960784314E+01	1.820948795955908E+00
10275	3.754666666666667E+01	1.941491913367965E+00
10285	3.242666666666667E+01	1.804267997426088E+00
10295	3.644235294117647E+01	1.912727480044690E+00
10305	3.463529411764706E+01	1.864701552540281E+00
10315	3.493647058823530E+01	1.872791402031950E+00
10325	3.594039215686274E+01	1.899508748892813E+00
10335	3.383215686274510E+01	1.842955018108067E+00
10345	3.162352941176471E+01	1.781784028792355E+00
10355	3.614117647058823E+01	1.904807249419071E+00
10365	3.383215686274510E+01	1.842955018108067E+00
10375	3.122196078431373E+01	1.770434970458192E+00
10385	3.573960784313726E+01	1.894195427299208E+00
10395	3.553882352941176E+01	1.888867159564728E+00
10405	3.584000000000000E+01	1.896853948505468E+00
10415	3.473568627450980E+01	1.867402063082745E+00
10425	3.634196078431373E+01	1.910091052216766E+00
10435	3.533803921568627E+01	1.883523818846742E+00
10445	3.624156862745098E+01	1.907450980392157E+00
10455	3.333019607843137E+01	1.829232153930149E+00
10465	3.654274509803921E+01	1.915360278923436E+00
10475	3.604078431372549E+01	1.902159844040424E+00
10485	3.082039215686275E+01	1.759012690114282E+00
10495	3.122196078431373E+01	1.770434970458192E+00
10505	3.252705882352941E+01	1.807058823529412E+00
10515	3.503686274509804E+01	1.875480264008223E+00
10525	3.312941176470589E+01	1.823714095644607E+00
10535	3.563921568627451E+01	1.891533169585370E+00
10545	3.493647058823530E+01	1.872791402031950E+00
10555	3.594039215686274E+01	1.899508748892813E+00
10565	3.493647058823530E+01	1.872791402031950E+00
10575	3.222588235294118E+01	1.798673354507938E+00
10585	3.061960784313726E+01	1.753273644832425E+00
10595	3.302901960784314E+01	1.820948795955908E+00
10605	3.503686274509804E+01	1.875480264008223E+00
10615	3.523764705882353E+01	1.880846455988223E+00
10625	3.212549019607843E+01	1.795869497223361E+00
10635	3.363137254901961E+01	1.837478170877302E+00
10645	3.393254901960784E+01	1.845687347285357E+00
10655	3.724549019607843E+01	1.933689503047100E+00
10665	3.834980392156863E+01	1.962146663975360E+00
10675	3.573960784313726E+01	1.894195427299208E+00
10685	3.563921568627451E+01	1.891533169585370E+00
10695	3.242666666666667E+01	1.804267997426088E+00
10705	3.021803921568628E+01	1.741738824573236E+00
10715	3.654274509803921E+01	1.915360278923436E+00
10725	3.312941176470589E+01	1.823714095644607E+00
10735	3.383215686274510E+01	1.842955018108067E+00
10745	3.453490196078431E+01	1.861997125370118E+00
10755	3.292862745098039E+01	1.818179290480925E+00
10765	3.463529411764706E+01	1.864701552540281E+00
10775	3.242666666666667E+01	1.804267997426088E+00
10785	3.363137254901961E+01	1.837478170877302E+00
10795	3.573960784313726E+01	1.894195427299208E+00
10805	3.182431372549020E+01	1.787431535913648E+00
10815	3.433411764705883E+01	1.856576452658892E+00
10825	3.473568627450980E+01	1.867402063082745E+00
10835	3.333019607843137E+01	1.829232153930149E+00
10845	3.222588235294118E+01	1.798673354507938E+00
10855	3.152313725490196E+01	1.778953551979354E+00
10865	3.433411764705883E+01	1.856576452658892E+00
10875	3.262745098039215E+01	1.809845346115257E+00
10885	3.082039215686275E+01	1.759012690114282E+00
10895	3.312941176470589E+01	1.823714095644607E+00
10905	3.122196078431373E+01	1.770434970458192E+00
10915	3.423372549019608E+01	1.853860172561005E+00
10925	3.403294117647059E+01	1.848415637536323E+00
10935	3.523764705882353E+01	1.880846455988223E+00
10945	3.212549019607843E+01	1.795869497223361E+00
10955	3.774745098039216E+01	1.946676146664440E+00
10965	3.423372549019608E+01	1.853860172561005E+00
10975	3.302901960784314E+01	1.820948795955908E+00
10985	3.724549019607843E+01	1.933689503047100E+00
10995	3.664313725490196E+01	1.917989463797238E+00
11005	3.051921568627451E+01	1.750397065955157E+00
11015	3.413333333333333E+01	1.851139906719199E+00
11025	3.413333333333333E+01	1.851139906719199E+00
11035	3.322980392156862E+01	1.826475208649814E+00
11045	3.614117647058823E+01	1.904807249419071E+00
11055	3.162352941176471E+01	1.781784028792355E+00
11065	3.453490196078431E+01	1.861997125370118E+00
11075	3.122196078431373E+01	1.770434970458192E+00
11085	3.573960784313726E+01	1.894195427299208E+00
11095	3.373176470588236E+01	1.840218632013639E+00
11105	3.774745098039216E+01	1.946676146664440E+00
11115	2.871215686274510E+01	1.697785426852419E+00
11125	3.252705882352941E+01	1.807058823529412E+00
11135	3.724549019607843E+01	1.933689503047100E+00
11145	4.045803921568628E+01	2.015358484066859E+00
11155	3.403294117647059E+01	1.848415637536323E+00
11165	2.279905882352941E+02	4.784189262283336E+00
11175	5.822745098039216E+01	2.417763303663394E+00
11185	4.126117647058823E+01	2.035263742264550E+00
11195	3.182431372549020E+01	1.787431535913648E+00
11205	3.152313725490196E+01	1.778953551979354E+00
11215	3.343058823529412E+01	1.831984950301581E+00
11225	2.961568627450981E+01	1.724291919040519E+00
11235	2.851137254901961E+01	1.691838699555410E+00
11245	3.082039215686275E+01	1.759012690114282E+00
11255	3.122196078431373E+01	1.770434970458192E+00
11265	2.891294117647059E+01	1.703711397494176E+00
11275	3.051921568627451E+01	1.750397065955157E+00
11285	3.051921568627451E+01	1.750397065955157E+00
11295	2.831058823529412E+01	1.685870995952606E+00
11305	2.901333333333333E+01	1.706666666666667E+00
11315	3.232627450980392E+01	1.801472847804372E+00
11325	3.363137254901961E+01	1.837478170877302E+00
11335	3.222588235294118E+01	1.798673354507938E+00
11345	2.841098039215686E+01	1.688857483671665E+00
11355	2.981647058823529E+01	1.730127102957336E+00
11365	3.122196078431373E+01	1.770434970458192E+00
11375	2.931450980392157E+01	1.715501928471598E+00
11385	3.333019607843137E+01	1.829232153930149E+00
11395	2.971607843137255E+01	1.727211975186598E+00
11405	2.570039215686274E+01	1.606274509803922E+00
11415	3.192470588235294E+01	1.790248608640201E+00
11425	3.212549019607843E+01	1.795869497223361E+00
11435	2.821019607843137E+01	1.682879208331566E+00
11445	2.780862745098039E+01	1.670858488680733E+00
11455	3.122196078431373E+01	1.770434970458192E+00
11465	3.353098039215686E+01	1.834733616438921E+00
11475	3.021803921568628E+01	1.741738824573236E+00
11485	3.393254901960784E+01	1.845687347285357E+00
11495	2.780862745098039E+01	1.670858488680733E+00
11505	3.383215686274510E+01	1.842955018108067E+00
11515	3.072000000000000E+01	1.756145511859290E+00
11525	3.172392156862745E+01	1.784610016339444E+00
11535	3.192470588235294E+01	1.790248608640201E+00
11545	2.931450980392157E+01	1.715501928471598E+00
11555	3.112156862745098E+01	1.767586320229297E+00
11565	3.604078431372549E+01	1.902159844040424E+00
11575	2.941490196078431E+01	1.718436921085359E+00
11585	3.343058823529412E+01	1.831984950301581E+00
11595	2.881254901960784E+01	1.700750993176839E+00
11605	3.112156862745098E+01	1.767586320229297E+00
11615	3.322980392156862E+01	1.826475208649814E+00
11625	2.841098039215686E+01	1.688857483671665E+00
11635	2.991686274509804E+01	1.733037327222670E+00
11645	3.262745098039215E+01	1.809845346115257E+00
11655	3.573960784313726E+01	1.894195427299208E+00
11665	3.513725490196079E+01	1.878165276498292E+00
11675	3.011764705882353E+01	1.738843163676991E+00
11685	3.021803921568628E+01	1.741738824573236E+00
11695	2.981647058823529E+01	1.730127102957336E+00
11705	3.282823529411765E+01	1.815405559971150E+00
11715	3.363137254901961E+01	1.837478170877302E+00
11725	2.851137254901961E+01	1.691838699555410E+00
11735	3.182431372549020E+01	1.787431535913648E+00
11745	3.533803921568627E+01	1.883523818846742E+00
11755	3.001725490196078E+01	1.735942672644074E+00
11765	3.202509803921568E+01	1.793061255478388E+00
11775	3.072000000000000E+01	1.756145511859290E+00
11785	3.322980392156862E+01	1.826475208649814E+00
11795	3.092078431372549E+01	1.761875202488144E+00
11805	3.322980392156862E+01	1.826475208649814E+00
11815	3.292862745098039E+01	1.818179290480925E+00
11825	3.433411764705883E+01	1.856576452658892E+00
11835	3.122196078431373E+01	1.770434970458192E+00
11845	3.493647058823530E+01	1.872791402031950E+00
11855	3.132235294117647E+01	1.773279044533278E+00
11865	3.172392156862745E+01	1.784610016339444E+00
11875	3.543843137254902E+01	1.886197381326400E+00
11885	3.694431372549020E+01	1.925855482302833E+00
11895	2.810980392156863E+01	1.679882092491948E+00
11905	3.092078431372549E+01	1.761875202488144E+00
11915	3.162352941176471E+01	1.781784028792355E+00
11925	3.393254901960784E+01	1.845687347285357E+00
11935	3.624156862745098E+01	1.907450980392157E+00
11945	3.493647058823530E+01	1.872791402031950E+00
11955	3.473568627450980E+01	1.867402063082745E+00
11965	3.664313725490196E+01	1.917989463797238E+00
11975	2.981647058823529E+01	1.730127102957336E+00
11985	3.393254901960784E+01	1.845687347285357E+00
11995	3.061960784313726E+01	1.753273644832425E+00
12005	3.363137254901961E+01	1.837478170877302E+00
12015	3.563921568627451E+01	1.891533169585370E+00
12025	3.192470588235294E+01	1.790248608640201E+00
12035	3.031843137254902E+01	1.744629679383368E+00
12045	3.473568627450980E+01	1.867402063082745E+00
12055	3.333019607843137E+01	1.829232153930149E+00
12065	3.282823529411765E+01	1.815405559971150E+00
12075	3.573960784313726E+01	1.894195427299208E+00
12085	3.393254901960784E+01	1.845687347285357E+00
12095	3.011764705882353E+01	1.738843163676991E+00
12105	3.262745098039215E+01	1.809845346115257E+00
12115	3.162352941176471E+01	1.781784028792355E+00
12125	3.493647058823530E+01	1.872791402031950E+00
12135	3.523764705882353E+01	1.880846455988223E+00
12145	2.881254901960784E+01	1.700750993176839E+00
12155	3.192470588235294E+01	1.790248608640201E+00
12165	3.804862745098039E+01	1.954426712739818E+00
12175	3.302901960784314E+01	1.820948795955908E+00
12185	3.624156862745098E+01	1.907450980392157E+00
12195	2.991686274509804E+01	1.733037327222670E+00
12205	3.202509803921568E+01	1.793061255478388E+00
12215	3.543843137254902E+01	1.886197381326400E+00
12225	3.222588235294118E+01	1.798673354507938E+00
12235	3.202509803921568E+01	1.793061255478388E+00
12245	3.794823529411764E+01	1.951846610344014E+00
12255	3.021803921568628E+01	1.741738824573236E+00
12265	3.202509803921568E+01	1.793061255478388E+00
12275	3.523764705882353E+01	1.880846455988223E+00
12285	3.553882352941176E+01	1.888867159564728E+00
12295	3.383215686274510E+01	1.842955018108067E+00
12305	3.162352941176471E+01	1.781784028792355E+00
12315	3.443450980392157E+01	1.859288764481469E+00
12325	3.734588235294117E+01	1.936293799854272E+00
12335	3.393254901960784E+01	1.845687347285357E+00
12345	3.443450980392157E+01	1.859288764481469E+00
12355	3.604078431372549E+01	1.902159844040424E+00
12365	3.373176470588236E+01	1.840218632013639E+00
12375	2.931450980392157E+01	1.715501928471598E+00
12385	3.443450980392157E+01	1.859288764481469E+00
12395	3.553882352941176E+01	1.888867159564728E+00
12405	3.252705882352941E+01	1.807058823529412E+00
12415	3.252705882352941E+01	1.807058823529412E+00
12425	3.292862745098039E+01	1.818179290480925E+00
12435	3.493647058823530E+01	1.872791402031950E+00
12445	3.282823529411765E+01	1.815405559971150E+00
12455	3.774745098039216E+01	1.946676146664440E+00
12465	3.343058823529412E+01	1.831984950301581E+00
12475	3.533803921568627E+01	1.883523818846742E+00
12485	3.333019607843137E+01	1.829232153930149E+00
12495	4.055843137254902E+01	2.017857379613293E+00
12505	3.553882352941176E+01	1.888867159564728E+00
12515	3.353098039215686E+01	1.834733616438921E+00
12525	3.553882352941176E+01	1.888867159564728E+00
12535	3.333019607843137E+01	1.829232153930149E+00
12545	3.413333333333333E+01	1.851139906719199E+00
12555	3.182431372549020E+01	1.787431535913648E+00
12565	3.272784313725490E+01	1.812627585030806E+00
12575	3.483607843137255E+01	1.870098673964891E+00
12585	3.252705882352941E+01	1.807058823529412E+00
12595	3.473568627450980E+01	1.867402063082745E+00
12605	3.383215686274510E+01	1.842955018108067E+00
12615	3.393254901960784E+01	1.845687347285357E+00
12625	3.483607843137255E+01	1.870098673964891E+00
12635	3.784784313725491E+01	1.949263092851210E+00
12645	3.573960784313726E+01	1.894195427299208E+00
12655	3.302901960784314E+01	1.820948795955908E+00
12665	3.122196078431373E+01	1.770434970458192E+00
12675	3.634196078431373E+01	1.910091052216766E+00
12685	3.543843137254902E+01	1.886197381326400E+00
12695	3.563921568627451E+01	1.891533169585370E+00
12705	2.861176470588235E+01	1.694814671423662E+00
12715	3.403294117647059E+01	1.848415637536323E+00
12725	3.644235294117647E+01	1.912727480044690E+00
12735	3.503686274509804E+01	1.875480264008223E+00
12745	3.644235294117647E+01	1.912727480044690E+00
12755	3.272784313725490E+01	1.812627585030806E+00
12765	3.182431372549020E+01	1.787431535913648E+00
12775	3.624156862745098E+01	1.907450980392157E+00
12785	3.162352941176471E+01	1.781784028792355E+00
12795	3.503686274509804E+01	1.875480264008223E+00
12805	3.503686274509804E+01	1.875480264008223E+00
12815	3.142274509803921E+01	1.776118564437748E+00
12825	3.172392156862745E+01	1.784610016339444E+00
12835	3.343058823529412E+01	1.831984950301581E+00
12845	3.272784313725490E+01	1.812627585030806E+00
12855	3.172392156862745E+01	1.784610016339444E+00
12865	3.453490196078431E+01	1.861997125370118E+00
12875	3.845019607843138E+01	1.964713240172516E+00
12885	3.794823529411764E+01	1.951846610344014E+00
12895	3.322980392156862E+01	1.826475208649814E+00
12905	3.353098039215686E+01	1.834733616438921E+00
12915	3.192470588235294E+01	1.790248608640201E+00
12925	3.202509803921568E+01	1.793061255478388E+00
12935	3.182431372549020E+01	1.787431535913648E+00
12945	3.423372549019608E+01	1.853860172561005E+00
12955	3.553882352941176E+01	1.888867159564728E+00
12965	3.403294117647059E+01	1.848415637536323E+00
12975	3.132235294117647E+01	1.773279044533278E+00
12985	3.764705882352941E+01	1.944085758096272E+00
12995	3.503686274509804E+01	1.875480264008223E+00
13005	3.744627450980392E+01	1.938894598608611E+00
13015	3.463529411764706E+01	1.864701552540281E+00
13025	3.343058823529412E+01	1.831984950301581E+00
13035	3.363137254901961E+01	1.837478170877302E+00
13045	3.513725490196079E+01	1.878165276498292E+00
13055	3.292862745098039E+01	1.818179290480925E+00
13065	3.292862745098039E+01	1.818179290480925E+00
13075	3.493647058823530E+01	1.872791402031950E+00
13085	3.322980392156862E+01	1.826475208649814E+00
13095	3.363137254901961E+01	1.837478170877302E+00
13105	3.363137254901961E+01	1.837478170877302E+00
13115	3.644235294117647E+01	1.912727480044690E+00
13125	3.604078431372549E+01	1.902159844040424E+00
13135	3.262745098039215E+01	1.809845346115257E+00
13145	3.122196078431373E+01	1.770434970458192E+00
13155	3.845019607843138E+01	1.964713240172516E+00
13165	3.604078431372549E+01	1.902159844040424E+00
13175	3.584000000000000E+01	1.896853948505468E+00
13185	3.142274509803921E+01	1.776118564437748E+00
13195	3.584000000000000E+01	1.896853948505468E+00
13205	3.644235294117647E+01	1.912727480044690E+00
13215	3.413333333333333E+01	1.851139906719199E+00
13225	3.493647058823530E+01	1.872791402031950E+00
13235	3.865098039215686E+01	1.969836360317348E+00
13245	3.333019607843137E+01	1.829232153930149E+00
13255	3.584000000000000E+01	1.896853948505468E+00
13265	3.543843137254902E+01	1.886197381326400E+00
13275	3.433411764705883E+01	1.856576452658892E+00
13285	3.162352941176471E+01	1.781784028792355E+00
13295	3.312941176470589E+01	1.823714095644607E+00
13305	3.322980392156862E+01	1.826475208649814E+00
13315	3.774745098039216E+01	1.946676146664440E+00
13325	3.774745098039216E+01	1.946676146664440E+00
13335	3.473568627450980E+01	1.867402063082745E+00
13345	3.764705882352941E+01	1.944085758096272E+00
13355	3.222588235294118E+01	1.798673354507938E+00
13365	3.443450980392157E+01	1.859288764481469E+00
13375	3.262745098039215E+01	1.809845346115257E+00
13385	3.282823529411765E+01	1.815405559971150E+00
13395	3.463529411764706E+01	1.864701552540281E+00
13405	3.543843137254902E+01	1.886197381326400E+00
13415	3.513725490196079E+01	1.878165276498292E+00
13425	3.624156862745098E+01	1.907450980392157E+00
13435	3.443450980392157E+01	1.859288764481469E+00
13445	3.262745098039215E+01	1.809845346115257E+00
13455	3.594039215686274E+01	1.899508748892813E+00
13465	3.383215686274510E+01	1.842955018108067E+00
13475	3.222588235294118E+01	1.798673354507938E+00
13485	3.262745098039215E+01	1.809845346115257E+00
13495	3.493647058823530E+01	1.872791402031950E+00
13505	3.694431372549020E+01	1.925855482302833E+00
13515	3.453490196078431E+01	1.861997125370118E+00
13525	3.604078431372549E+01	1.902159844040424E+00
13535	3.594039215686274E+01	1.899508748892813E+00
13545	3.403294117647059E+01	1.848415637536323E+00
