TIME_SINCE_START	COUNT_RATE	ERR
7415	2.359215686274510E+01	1.538982622544905E+00
7425	2.218666666666667E+01	1.492436705613152E+00
7435	2.339137254901961E+01	1.532419766962070E+00
7445	2.158431372549020E+01	1.472037978213916E+00
7455	2.479686274509804E+01	1.577786593430760E+00
7465	2.068078431372549E+01	1.440898519281676E+00
7475	2.248784313725490E+01	1.502532221198634E+00
7485	2.007843137254902E+01	1.419759497911813E+00
7495	2.339137254901961E+01	1.532419766962070E+00
7505	2.921411764705882E+01	1.712561905867995E+00
7515	2.419450980392157E+01	1.558505381271595E+00
7525	2.529882352941176E+01	1.593676083841259E+00
7535	2.690509803921569E+01	1.643490438901449E+00
7545	2.750745098039216E+01	1.661785886845174E+00
7555	2.208627450980392E+01	1.489056323683521E+00
7565	2.810980392156863E+01	1.679882092491948E+00
7575	2.369254901960784E+01	1.542253577611266E+00
7585	2.810980392156863E+01	1.679882092491948E+00
7595	2.971607843137255E+01	1.727211975186598E+00
7605	2.780862745098039E+01	1.670858488680733E+00
7615	2.911372549019608E+01	1.709616827324376E+00
7625	2.489725490196079E+01	1.580977267252567E+00
7635	3.112156862745098E+01	1.767586320229297E+00
7645	3.001725490196078E+01	1.735942672644074E+00
7655	2.921411764705882E+01	1.712561905867995E+00
7665	2.821019607843137E+01	1.682879208331566E+00
7675	2.951529411764706E+01	1.721366909438218E+00
7685	2.730666666666667E+01	1.655709866914700E+00
7695	2.901333333333333E+01	1.706666666666667E+00
7705	3.262745098039215E+01	1.809845346115257E+00
7715	3.072000000000000E+01	1.756145511859290E+00
7725	3.162352941176471E+01	1.781784028792355E+00
7735	2.841098039215686E+01	1.688857483671665E+00
7745	3.061960784313726E+01	1.753273644832425E+00
7755	2.720627450980392E+01	1.652663480034317E+00
7765	2.981647058823529E+01	1.730127102957336E+00
7775	2.991686274509804E+01	1.733037327222670E+00
7785	3.322980392156862E+01	1.826475208649814E+00
7795	2.921411764705882E+01	1.712561905867995E+00
7805	3.092078431372549E+01	1.761875202488144E+00
7815	3.011764705882353E+01	1.738843163676991E+00
7825	3.122196078431373E+01	1.770434970458192E+00
7835	3.011764705882353E+01	1.738843163676991E+00
7845	3.132235294117647E+01	1.773279044533278E+00
7855	3.041882352941176E+01	1.747515751959011E+00
7865	2.941490196078431E+01	1.718436921085359E+00
7875	2.821019607843137E+01	1.682879208331566E+00
7885	2.981647058823529E+01	1.730127102957336E+00
7895	3.353098039215686E+01	1.834733616438921E+00
7905	3.503686274509804E+01	1.875480264008223E+00
7915	3.262745098039215E+01	1.809845346115257E+00
7925	3.162352941176471E+01	1.781784028792355E+00
7935	3.694431372549020E+01	1.925855482302833E+00
7945	3.102117647058823E+01	1.764733071685968E+00
7955	2.871215686274510E+01	1.697785426852419E+00
7965	3.061960784313726E+01	1.753273644832425E+00
7975	3.082039215686275E+01	1.759012690114282E+00
7985	3.041882352941176E+01	1.747515751959011E+00
7995	3.162352941176471E+01	1.781784028792355E+00
8005	2.800941176470588E+01	1.676879619864101E+00
8015	3.222588235294118E+01	1.798673354507938E+00
8025	3.463529411764706E+01	1.864701552540281E+00
8035	5.441254901960784E+01	2.337219107503248E+00
8045	2.349176470588235E+02	4.856324667210420E+00
8055	2.971607843137255E+01	1.727211975186598E+00
8065	2.349176470588235E+01	1.535704700564415E+00
8075	2.489725490196079E+01	1.580977267252567E+00
8085	2.319058823529412E+01	1.525828683652584E+00
8095	2.098196078431372E+01	1.451352575478057E+00
8105	2.178509803921569E+01	1.478868817584312E+00
8115	2.118274509803922E+01	1.458280312102546E+00
8125	2.168470588235294E+01	1.475457350947044E+00
8135	2.218666666666667E+01	1.492436705613152E+00
8145	2.640313725490196E+01	1.628087189607088E+00
8155	1.957647058823530E+01	1.401900176943078E+00
8165	2.168470588235294E+01	1.475457350947044E+00
8175	2.459607843137255E+01	1.571385810070441E+00
8185	2.549960784313726E+01	1.599987696992299E+00
8195	2.529882352941176E+01	1.593676083841259E+00
8205	2.590117647058824E+01	1.612536812344120E+00
8215	2.469647058823529E+01	1.574589454191247E+00
8225	2.640313725490196E+01	1.628087189607088E+00
8235	2.560000000000000E+01	1.603134185177983E+00
8245	3.112156862745098E+01	1.767586320229297E+00
8255	2.790901960784314E+01	1.673871761622143E+00
8265	2.790901960784314E+01	1.673871761622143E+00
8275	2.911372549019608E+01	1.709616827324376E+00
8285	3.132235294117647E+01	1.773279044533278E+00
8295	2.760784313725490E+01	1.664815581041142E+00
8305	3.072000000000000E+01	1.756145511859290E+00
8315	2.901333333333333E+01	1.706666666666667E+00
8325	2.750745098039216E+01	1.661785886845174E+00
8335	2.911372549019608E+01	1.709616827324376E+00
8345	2.800941176470588E+01	1.676879619864101E+00
8355	2.710588235294118E+01	1.649611467309677E+00
8365	3.142274509803921E+01	1.776118564437748E+00
8375	3.051921568627451E+01	1.750397065955157E+00
8385	3.312941176470589E+01	1.823714095644607E+00
8395	2.931450980392157E+01	1.715501928471598E+00
8405	3.152313725490196E+01	1.778953551979354E+00
8415	3.232627450980392E+01	1.801472847804372E+00
8425	3.132235294117647E+01	1.773279044533278E+00
8435	3.021803921568628E+01	1.741738824573236E+00
8445	2.831058823529412E+01	1.685870995952606E+00
8455	3.021803921568628E+01	1.741738824573236E+00
8465	3.011764705882353E+01	1.738843163676991E+00
8475	3.373176470588236E+01	1.840218632013639E+00
8485	3.302901960784314E+01	1.820948795955908E+00
8495	3.092078431372549E+01	1.761875202488144E+00
8505	3.051921568627451E+01	1.750397065955157E+00
8515	3.272784313725490E+01	1.812627585030806E+00
8525	3.082039215686275E+01	1.759012690114282E+00
8535	2.951529411764706E+01	1.721366909438218E+00
8545	3.272784313725490E+01	1.812627585030806E+00
8555	3.021803921568628E+01	1.741738824573236E+00
8565	3.182431372549020E+01	1.787431535913648E+00
8575	3.021803921568628E+01	1.741738824573236E+00
8585	3.051921568627451E+01	1.750397065955157E+00
8595	3.252705882352941E+01	1.807058823529412E+00
8605	3.011764705882353E+01	1.738843163676991E+00
8615	3.232627450980392E+01	1.801472847804372E+00
8625	3.222588235294118E+01	1.798673354507938E+00
8635	2.981647058823529E+01	1.730127102957336E+00
8645	2.871215686274510E+01	1.697785426852419E+00
8655	3.232627450980392E+01	1.801472847804372E+00
8665	3.553882352941176E+01	1.888867159564728E+00
8675	3.222588235294118E+01	1.798673354507938E+00
8685	3.162352941176471E+01	1.781784028792355E+00
8695	3.433411764705883E+01	1.856576452658892E+00
8705	3.031843137254902E+01	1.744629679383368E+00
8715	2.951529411764706E+01	1.721366909438218E+00
8725	3.212549019607843E+01	1.795869497223361E+00
8735	3.473568627450980E+01	1.867402063082745E+00
8745	3.262745098039215E+01	1.809845346115257E+00
8755	2.961568627450981E+01	1.724291919040519E+00
8765	3.001725490196078E+01	1.735942672644074E+00
8775	3.011764705882353E+01	1.738843163676991E+00
8785	3.262745098039215E+01	1.809845346115257E+00
8795	3.011764705882353E+01	1.738843163676991E+00
8805	3.021803921568628E+01	1.741738824573236E+00
8815	3.212549019607843E+01	1.795869497223361E+00
8825	3.513725490196079E+01	1.878165276498292E+00
8835	3.232627450980392E+01	1.801472847804372E+00
8845	3.774745098039216E+01	1.946676146664440E+00
8855	3.483607843137255E+01	1.870098673964891E+00
8865	3.292862745098039E+01	1.818179290480925E+00
8875	3.202509803921568E+01	1.793061255478388E+00
8885	3.393254901960784E+01	1.845687347285357E+00
8895	3.182431372549020E+01	1.787431535913648E+00
8905	3.072000000000000E+01	1.756145511859290E+00
8915	2.991686274509804E+01	1.733037327222670E+00
8925	3.443450980392157E+01	1.859288764481469E+00
8935	3.001725490196078E+01	1.735942672644074E+00
8945	3.232627450980392E+01	1.801472847804372E+00
8955	2.991686274509804E+01	1.733037327222670E+00
8965	3.373176470588236E+01	1.840218632013639E+00
8975	3.513725490196079E+01	1.878165276498292E+00
8985	3.292862745098039E+01	1.818179290480925E+00
8995	3.051921568627451E+01	1.750397065955157E+00
9005	3.092078431372549E+01	1.761875202488144E+00
9015	3.152313725490196E+01	1.778953551979354E+00
9025	3.232627450980392E+01	1.801472847804372E+00
9035	3.051921568627451E+01	1.750397065955157E+00
9045	3.473568627450980E+01	1.867402063082745E+00
9055	2.991686274509804E+01	1.733037327222670E+00
9065	3.292862745098039E+01	1.818179290480925E+00
9075	3.082039215686275E+01	1.759012690114282E+00
9085	3.212549019607843E+01	1.795869497223361E+00
9095	3.112156862745098E+01	1.767586320229297E+00
9105	2.921411764705882E+01	1.712561905867995E+00
9115	3.132235294117647E+01	1.773279044533278E+00
9125	2.700549019607843E+01	1.646553797456989E+00
9135	3.152313725490196E+01	1.778953551979354E+00
9145	3.302901960784314E+01	1.820948795955908E+00
9155	3.644235294117647E+01	1.912727480044690E+00
9165	3.232627450980392E+01	1.801472847804372E+00
9175	3.503686274509804E+01	1.875480264008223E+00
9185	3.232627450980392E+01	1.801472847804372E+00
9195	3.543843137254902E+01	1.886197381326400E+00
9205	3.212549019607843E+01	1.795869497223361E+00
9215	3.182431372549020E+01	1.787431535913648E+00
9225	3.212549019607843E+01	1.795869497223361E+00
9235	3.182431372549020E+01	1.787431535913648E+00
9245	3.092078431372549E+01	1.761875202488144E+00
9255	3.684392156862745E+01	1.923237050796475E+00
9265	3.302901960784314E+01	1.820948795955908E+00
9275	3.212549019607843E+01	1.795869497223361E+00
9285	3.363137254901961E+01	1.837478170877302E+00
9295	3.232627450980392E+01	1.801472847804372E+00
9305	3.051921568627451E+01	1.750397065955157E+00
9315	3.363137254901961E+01	1.837478170877302E+00
9325	3.333019607843137E+01	1.829232153930149E+00
9335	2.790901960784314E+01	1.673871761622143E+00
9345	3.533803921568627E+01	1.883523818846742E+00
9355	3.403294117647059E+01	1.848415637536323E+00
9365	3.333019607843137E+01	1.829232153930149E+00
9375	3.222588235294118E+01	1.798673354507938E+00
9385	3.082039215686275E+01	1.759012690114282E+00
9395	3.202509803921568E+01	1.793061255478388E+00
9405	3.423372549019608E+01	1.853860172561005E+00
9415	3.383215686274510E+01	1.842955018108067E+00
9425	3.222588235294118E+01	1.798673354507938E+00
9435	3.021803921568628E+01	1.741738824573236E+00
9445	3.112156862745098E+01	1.767586320229297E+00
9455	3.242666666666667E+01	1.804267997426088E+00
9465	3.232627450980392E+01	1.801472847804372E+00
9475	7.539450980392157E+01	2.751184736586234E+00
9485	2.086149019607843E+02	4.576385032048030E+00
9495	2.449568627450980E+01	1.568175621201650E+00
9505	2.048000000000000E+01	1.433886806044682E+00
9515	2.228705882352941E+01	1.495809448232291E+00
9525	1.927529411764706E+01	1.391074530941592E+00
9535	2.429490196078431E+01	1.561735447702994E+00
9545	1.997803921568627E+01	1.416205651291948E+00
9555	2.037960784313725E+01	1.430368060112314E+00
9565	2.088156862745098E+01	1.447876276892206E+00
9575	1.917490196078431E+01	1.387447211779539E+00
9585	2.238745098039216E+01	1.499174603100168E+00
9595	2.208627450980392E+01	1.489056323683521E+00
9605	2.329098039215686E+01	1.529127776549930E+00
9615	2.228705882352941E+01	1.495809448232291E+00
9625	2.921411764705882E+01	1.712561905867995E+00
9635	2.529882352941176E+01	1.593676083841259E+00
9645	2.921411764705882E+01	1.712561905867995E+00
9655	2.580078431372549E+01	1.609408706949662E+00
9665	2.851137254901961E+01	1.691838699555410E+00
9675	2.570039215686274E+01	1.606274509803922E+00
9685	2.810980392156863E+01	1.679882092491948E+00
9695	2.509803921568627E+01	1.587339374515892E+00
9705	2.750745098039216E+01	1.661785886845174E+00
9715	2.981647058823529E+01	1.730127102957336E+00
9725	3.112156862745098E+01	1.767586320229297E+00
9735	2.821019607843137E+01	1.682879208331566E+00
9745	2.821019607843137E+01	1.682879208331566E+00
9755	2.770823529411765E+01	1.667839771691786E+00
9765	3.021803921568628E+01	1.741738824573236E+00
9775	3.172392156862745E+01	1.784610016339444E+00
9785	3.072000000000000E+01	1.756145511859290E+00
9795	2.991686274509804E+01	1.733037327222670E+00
9805	3.282823529411765E+01	1.815405559971150E+00
9815	3.112156862745098E+01	1.767586320229297E+00
9825	2.790901960784314E+01	1.673871761622143E+00
9835	2.851137254901961E+01	1.691838699555410E+00
9845	2.831058823529412E+01	1.685870995952606E+00
9855	2.951529411764706E+01	1.721366909438218E+00
9865	3.322980392156862E+01	1.826475208649814E+00
9875	3.112156862745098E+01	1.767586320229297E+00
9885	2.680470588235294E+01	1.640421359773434E+00
9895	3.333019607843137E+01	1.829232153930149E+00
9905	3.292862745098039E+01	1.818179290480925E+00
9915	2.981647058823529E+01	1.730127102957336E+00
9925	3.373176470588236E+01	1.840218632013639E+00
9935	3.212549019607843E+01	1.795869497223361E+00
9945	3.533803921568627E+01	1.883523818846742E+00
9955	2.951529411764706E+01	1.721366909438218E+00
9965	3.343058823529412E+01	1.831984950301581E+00
9975	3.182431372549020E+01	1.787431535913648E+00
9985	3.122196078431373E+01	1.770434970458192E+00
9995	3.072000000000000E+01	1.756145511859290E+00
10005	2.961568627450981E+01	1.724291919040519E+00
10015	3.001725490196078E+01	1.735942672644074E+00
10025	3.614117647058823E+01	1.904807249419071E+00
10035	2.981647058823529E+01	1.730127102957336E+00
10045	3.443450980392157E+01	1.859288764481469E+00
10055	3.112156862745098E+01	1.767586320229297E+00
10065	3.182431372549020E+01	1.787431535913648E+00
10075	3.001725490196078E+01	1.735942672644074E+00
10085	3.142274509803921E+01	1.776118564437748E+00
10095	3.172392156862745E+01	1.784610016339444E+00
10105	2.861176470588235E+01	1.694814671423662E+00
10115	3.704470588235294E+01	1.928470358568011E+00
10125	3.232627450980392E+01	1.801472847804372E+00
10135	2.871215686274510E+01	1.697785426852419E+00
10145	3.343058823529412E+01	1.831984950301581E+00
10155	2.891294117647059E+01	1.703711397494176E+00
10165	3.051921568627451E+01	1.750397065955157E+00
10175	3.202509803921568E+01	1.793061255478388E+00
10185	3.543843137254902E+01	1.886197381326400E+00
10195	3.262745098039215E+01	1.809845346115257E+00
10205	3.232627450980392E+01	1.801472847804372E+00
10215	3.543843137254902E+01	1.886197381326400E+00
10225	3.192470588235294E+01	1.790248608640201E+00
10235	3.383215686274510E+01	1.842955018108067E+00
10245	3.132235294117647E+01	1.773279044533278E+00
10255	3.403294117647059E+01	1.848415637536323E+00
10265	3.373176470588236E+01	1.840218632013639E+00
10275	3.222588235294118E+01	1.798673354507938E+00
10285	3.132235294117647E+01	1.773279044533278E+00
10295	3.172392156862745E+01	1.784610016339444E+00
10305	3.282823529411765E+01	1.815405559971150E+00
10315	2.871215686274510E+01	1.697785426852419E+00
10325	3.192470588235294E+01	1.790248608640201E+00
10335	3.373176470588236E+01	1.840218632013639E+00
10345	3.573960784313726E+01	1.894195427299208E+00
10355	3.092078431372549E+01	1.761875202488144E+00
10365	3.232627450980392E+01	1.801472847804372E+00
10375	3.363137254901961E+01	1.837478170877302E+00
10385	3.222588235294118E+01	1.798673354507938E+00
10395	3.312941176470589E+01	1.823714095644607E+00
10405	3.302901960784314E+01	1.820948795955908E+00
10415	3.262745098039215E+01	1.809845346115257E+00
10425	3.302901960784314E+01	1.820948795955908E+00
10435	3.232627450980392E+01	1.801472847804372E+00
10445	3.513725490196079E+01	1.878165276498292E+00
10455	3.272784313725490E+01	1.812627585030806E+00
10465	3.312941176470589E+01	1.823714095644607E+00
10475	3.142274509803921E+01	1.776118564437748E+00
10485	3.533803921568627E+01	1.883523818846742E+00
10495	3.312941176470589E+01	1.823714095644607E+00
10505	3.543843137254902E+01	1.886197381326400E+00
10515	3.383215686274510E+01	1.842955018108067E+00
10525	3.423372549019608E+01	1.853860172561005E+00
10535	3.714509803921569E+01	1.931081694034456E+00
10545	3.172392156862745E+01	1.784610016339444E+00
10555	2.961568627450981E+01	1.724291919040519E+00
10565	3.513725490196079E+01	1.878165276498292E+00
10575	2.790901960784314E+01	1.673871761622143E+00
10585	3.453490196078431E+01	1.861997125370118E+00
10595	3.272784313725490E+01	1.812627585030806E+00
10605	3.051921568627451E+01	1.750397065955157E+00
10615	3.232627450980392E+01	1.801472847804372E+00
10625	3.272784313725490E+01	1.812627585030806E+00
10635	3.322980392156862E+01	1.826475208649814E+00
10645	3.664313725490196E+01	1.917989463797238E+00
10655	2.901333333333333E+01	1.706666666666667E+00
10665	3.252705882352941E+01	1.807058823529412E+00
10675	3.453490196078431E+01	1.861997125370118E+00
10685	3.573960784313726E+01	1.894195427299208E+00
10695	3.262745098039215E+01	1.809845346115257E+00
10705	3.031843137254902E+01	1.744629679383368E+00
10715	3.122196078431373E+01	1.770434970458192E+00
10725	3.383215686274510E+01	1.842955018108067E+00
10735	3.513725490196079E+01	1.878165276498292E+00
10745	3.584000000000000E+01	1.896853948505468E+00
10755	3.493647058823530E+01	1.872791402031950E+00
10765	3.353098039215686E+01	1.834733616438921E+00
10775	3.082039215686275E+01	1.759012690114282E+00
10785	3.473568627450980E+01	1.867402063082745E+00
10795	2.981647058823529E+01	1.730127102957336E+00
10805	3.403294117647059E+01	1.848415637536323E+00
10815	3.513725490196079E+01	1.878165276498292E+00
10825	3.292862745098039E+01	1.818179290480925E+00
10835	2.991686274509804E+01	1.733037327222670E+00
10845	3.393254901960784E+01	1.845687347285357E+00
10855	3.373176470588236E+01	1.840218632013639E+00
10865	3.383215686274510E+01	1.842955018108067E+00
10875	3.202509803921568E+01	1.793061255478388E+00
10885	3.082039215686275E+01	1.759012690114282E+00
10895	3.463529411764706E+01	1.864701552540281E+00
10905	3.222588235294118E+01	1.798673354507938E+00
10915	3.584000000000000E+01	1.896853948505468E+00
10925	3.072000000000000E+01	1.756145511859290E+00
10935	3.584000000000000E+01	1.896853948505468E+00
10945	2.881254901960784E+01	1.700750993176839E+00
10955	3.343058823529412E+01	1.831984950301581E+00
10965	2.423466666666667E+02	4.932515035472614E+00
10975	9.246117647058824E+01	3.046699350436346E+00
10985	3.172392156862745E+01	1.784610016339444E+00
10995	2.971607843137255E+01	1.727211975186598E+00
11005	2.981647058823529E+01	1.730127102957336E+00
11015	2.750745098039216E+01	1.661785886845174E+00
11025	2.549960784313726E+01	1.599987696992299E+00
11035	2.218666666666667E+01	1.492436705613152E+00
11045	2.429490196078431E+01	1.561735447702994E+00
11055	2.630274509803922E+01	1.624989018979252E+00
11065	2.449568627450980E+01	1.568175621201650E+00
11075	2.620235294117647E+01	1.621884930148745E+00
11085	2.349176470588235E+01	1.535704700564415E+00
11095	2.088156862745098E+01	1.447876276892206E+00
11105	2.399372549019608E+01	1.552025081348047E+00
11115	2.590117647058824E+01	1.612536812344120E+00
11125	2.399372549019608E+01	1.552025081348047E+00
11135	2.469647058823529E+01	1.574589454191247E+00
11145	2.258823529411765E+01	1.505882352941176E+00
11155	2.519843137254902E+01	1.590510884919704E+00
11165	2.560000000000000E+01	1.603134185177983E+00
11175	2.489725490196079E+01	1.580977267252567E+00
11185	2.770823529411765E+01	1.667839771691786E+00
11195	2.309019607843137E+01	1.522522442099762E+00
11205	2.600156862745098E+01	1.615658861370336E+00
11215	2.248784313725490E+01	1.502532221198634E+00
11225	2.630274509803922E+01	1.624989018979252E+00
11235	2.459607843137255E+01	1.571385810070441E+00
11245	2.580078431372549E+01	1.609408706949662E+00
11255	2.630274509803922E+01	1.624989018979252E+00
11265	2.911372549019608E+01	1.709616827324376E+00
11275	2.359215686274510E+01	1.538982622544905E+00
11285	2.560000000000000E+01	1.603134185177983E+00
11295	2.730666666666667E+01	1.655709866914700E+00
11305	2.941490196078431E+01	1.718436921085359E+00
11315	2.921411764705882E+01	1.712561905867995E+00
11325	2.690509803921569E+01	1.643490438901449E+00
11335	2.740705882352941E+01	1.658750658947344E+00
11345	2.891294117647059E+01	1.703711397494176E+00
11355	3.051921568627451E+01	1.750397065955157E+00
11365	2.861176470588235E+01	1.694814671423662E+00
11375	3.092078431372549E+01	1.761875202488144E+00
11385	3.092078431372549E+01	1.761875202488144E+00
11395	2.660392156862745E+01	1.634265910824127E+00
11405	3.242666666666667E+01	1.804267997426088E+00
11415	3.031843137254902E+01	1.744629679383368E+00
11425	3.112156862745098E+01	1.767586320229297E+00
11435	3.503686274509804E+01	1.875480264008223E+00
11445	2.750745098039216E+01	1.661785886845174E+00
11455	2.580078431372549E+01	1.609408706949662E+00
11465	3.082039215686275E+01	1.759012690114282E+00
11475	2.670431372549019E+01	1.637346527904636E+00
11485	2.921411764705882E+01	1.712561905867995E+00
11495	2.891294117647059E+01	1.703711397494176E+00
11505	2.921411764705882E+01	1.712561905867995E+00
11515	3.312941176470589E+01	1.823714095644607E+00
11525	3.262745098039215E+01	1.809845346115257E+00
11535	3.132235294117647E+01	1.773279044533278E+00
11545	2.790901960784314E+01	1.673871761622143E+00
11555	3.232627450980392E+01	1.801472847804372E+00
11565	2.931450980392157E+01	1.715501928471598E+00
11575	3.152313725490196E+01	1.778953551979354E+00
11585	2.971607843137255E+01	1.727211975186598E+00
11595	2.991686274509804E+01	1.733037327222670E+00
11605	3.072000000000000E+01	1.756145511859290E+00
11615	3.011764705882353E+01	1.738843163676991E+00
11625	3.242666666666667E+01	1.804267997426088E+00
11635	2.821019607843137E+01	1.682879208331566E+00
11645	2.921411764705882E+01	1.712561905867995E+00
11655	3.092078431372549E+01	1.761875202488144E+00
11665	3.312941176470589E+01	1.823714095644607E+00
11675	2.871215686274510E+01	1.697785426852419E+00
11685	3.473568627450980E+01	1.867402063082745E+00
11695	3.162352941176471E+01	1.781784028792355E+00
11705	3.403294117647059E+01	1.848415637536323E+00
11715	3.072000000000000E+01	1.756145511859290E+00
11725	2.841098039215686E+01	1.688857483671665E+00
11735	3.192470588235294E+01	1.790248608640201E+00
11745	3.493647058823530E+01	1.872791402031950E+00
11755	3.242666666666667E+01	1.804267997426088E+00
11765	3.232627450980392E+01	1.801472847804372E+00
11775	3.222588235294118E+01	1.798673354507938E+00
11785	3.162352941176471E+01	1.781784028792355E+00
11795	3.021803921568628E+01	1.741738824573236E+00
11805	3.242666666666667E+01	1.804267997426088E+00
11815	3.162352941176471E+01	1.781784028792355E+00
11825	3.011764705882353E+01	1.738843163676991E+00
11835	3.041882352941176E+01	1.747515751959011E+00
11845	2.921411764705882E+01	1.712561905867995E+00
11855	3.453490196078431E+01	1.861997125370118E+00
11865	3.112156862745098E+01	1.767586320229297E+00
11875	2.951529411764706E+01	1.721366909438218E+00
11885	2.941490196078431E+01	1.718436921085359E+00
11895	2.821019607843137E+01	1.682879208331566E+00
11905	3.453490196078431E+01	1.861997125370118E+00
11915	3.353098039215686E+01	1.834733616438921E+00
11925	2.941490196078431E+01	1.718436921085359E+00
11935	3.192470588235294E+01	1.790248608640201E+00
11945	3.212549019607843E+01	1.795869497223361E+00
11955	3.202509803921568E+01	1.793061255478388E+00
11965	3.031843137254902E+01	1.744629679383368E+00
11975	3.322980392156862E+01	1.826475208649814E+00
11985	3.011764705882353E+01	1.738843163676991E+00
11995	3.112156862745098E+01	1.767586320229297E+00
12005	3.202509803921568E+01	1.793061255478388E+00
12015	3.393254901960784E+01	1.845687347285357E+00
12025	3.252705882352941E+01	1.807058823529412E+00
12035	3.102117647058823E+01	1.764733071685968E+00
12045	3.051921568627451E+01	1.750397065955157E+00
12055	3.142274509803921E+01	1.776118564437748E+00
12065	3.142274509803921E+01	1.776118564437748E+00
12075	3.072000000000000E+01	1.756145511859290E+00
12085	3.594039215686274E+01	1.899508748892813E+00
12095	3.232627450980392E+01	1.801472847804372E+00
12105	3.232627450980392E+01	1.801472847804372E+00
12115	3.363137254901961E+01	1.837478170877302E+00
12125	3.232627450980392E+01	1.801472847804372E+00
12135	3.061960784313726E+01	1.753273644832425E+00
12145	3.122196078431373E+01	1.770434970458192E+00
12155	3.383215686274510E+01	1.842955018108067E+00
12165	3.021803921568628E+01	1.741738824573236E+00
12175	3.262745098039215E+01	1.809845346115257E+00
12185	3.112156862745098E+01	1.767586320229297E+00
12195	3.192470588235294E+01	1.790248608640201E+00
12205	3.383215686274510E+01	1.842955018108067E+00
12215	3.403294117647059E+01	1.848415637536323E+00
12225	3.162352941176471E+01	1.781784028792355E+00
12235	3.563921568627451E+01	1.891533169585370E+00
12245	2.991686274509804E+01	1.733037327222670E+00
12255	3.182431372549020E+01	1.787431535913648E+00
12265	3.373176470588236E+01	1.840218632013639E+00
12275	3.353098039215686E+01	1.834733616438921E+00
12285	2.760784313725490E+01	1.664815581041142E+00
12295	3.061960784313726E+01	1.753273644832425E+00
12305	3.142274509803921E+01	1.776118564437748E+00
12315	3.132235294117647E+01	1.773279044533278E+00
12325	3.142274509803921E+01	1.776118564437748E+00
12335	2.700549019607843E+01	1.646553797456989E+00
12345	3.302901960784314E+01	1.820948795955908E+00
12355	3.433411764705883E+01	1.856576452658892E+00
12365	3.202509803921568E+01	1.793061255478388E+00
12375	2.891294117647059E+01	1.703711397494176E+00
12385	3.302901960784314E+01	1.820948795955908E+00
12395	3.061960784313726E+01	1.753273644832425E+00
12405	3.644235294117647E+01	1.912727480044690E+00
12415	3.523764705882353E+01	1.880846455988223E+00
12425	3.031843137254902E+01	1.744629679383368E+00
12435	3.584000000000000E+01	1.896853948505468E+00
12445	3.041882352941176E+01	1.747515751959011E+00
12455	3.021803921568628E+01	1.741738824573236E+00
12465	3.072000000000000E+01	1.756145511859290E+00
12475	3.232627450980392E+01	1.801472847804372E+00
12485	3.112156862745098E+01	1.767586320229297E+00
12495	3.122196078431373E+01	1.770434970458192E+00
12505	3.292862745098039E+01	1.818179290480925E+00
12515	3.192470588235294E+01	1.790248608640201E+00
12525	3.413333333333333E+01	1.851139906719199E+00
12535	3.684392156862745E+01	1.923237050796475E+00
12545	3.282823529411765E+01	1.815405559971150E+00
12555	2.991686274509804E+01	1.733037327222670E+00
12565	3.232627450980392E+01	1.801472847804372E+00
12575	2.981647058823529E+01	1.730127102957336E+00
12585	3.092078431372549E+01	1.761875202488144E+00
12595	3.112156862745098E+01	1.767586320229297E+00
12605	3.192470588235294E+01	1.790248608640201E+00
12615	2.921411764705882E+01	1.712561905867995E+00
12625	3.594039215686274E+01	1.899508748892813E+00
12635	3.021803921568628E+01	1.741738824573236E+00
12645	3.684392156862745E+01	1.923237050796475E+00
12655	3.242666666666667E+01	1.804267997426088E+00
12665	3.122196078431373E+01	1.770434970458192E+00
12675	3.383215686274510E+01	1.842955018108067E+00
12685	3.493647058823530E+01	1.872791402031950E+00
12695	3.784784313725491E+01	1.949263092851210E+00
12705	3.272784313725490E+01	1.812627585030806E+00
12715	3.292862745098039E+01	1.818179290480925E+00
12725	3.292862745098039E+01	1.818179290480925E+00
12735	3.252705882352941E+01	1.807058823529412E+00
12745	3.072000000000000E+01	1.756145511859290E+00
12755	3.122196078431373E+01	1.770434970458192E+00
12765	3.021803921568628E+01	1.741738824573236E+00
12775	3.423372549019608E+01	1.853860172561005E+00
12785	3.363137254901961E+01	1.837478170877302E+00
12795	3.453490196078431E+01	1.861997125370118E+00
12805	3.343058823529412E+01	1.831984950301581E+00
12815	2.971607843137255E+01	1.727211975186598E+00
12825	3.182431372549020E+01	1.787431535913648E+00
12835	3.041882352941176E+01	1.747515751959011E+00
12845	2.951529411764706E+01	1.721366909438218E+00
12855	3.413333333333333E+01	1.851139906719199E+00
12865	3.162352941176471E+01	1.781784028792355E+00
12875	2.971607843137255E+01	1.727211975186598E+00
12885	3.142274509803921E+01	1.776118564437748E+00
12895	3.433411764705883E+01	1.856576452658892E+00
12905	3.463529411764706E+01	1.864701552540281E+00
12915	3.142274509803921E+01	1.776118564437748E+00
12925	3.433411764705883E+01	1.856576452658892E+00
12935	3.192470588235294E+01	1.790248608640201E+00
12945	3.192470588235294E+01	1.790248608640201E+00
12955	3.122196078431373E+01	1.770434970458192E+00
12965	2.951529411764706E+01	1.721366909438218E+00
12975	2.740705882352941E+01	1.658750658947344E+00
12985	3.333019607843137E+01	1.829232153930149E+00
12995	2.720627450980392E+01	1.652663480034317E+00
